transactionID,carrierID,customerID,amount,date
4834,2,355,5.26,2009-10-22 09:33:04
4835,1,345,18.57,2009-08-14 19:43:02
4836,2,783,5.33,2008-12-05 14:19:34
4837,2,941,8.58,2009-04-07 05:14:45
4838,2,952,9.23,2008-11-15 01:41:50
4839,2,84,6.17,2009-04-25 23:57:51
4840,1,959,12.84,2005-07-07 19:48:39
4841,1,376,11.65,2007-06-30 23:15:08
4842,1,888,19.2,2005-12-11 11:58:36
4843,3,231,11.15,2006-08-07 17:26:35
4844,1,31,19.21,2008-07-18 07:08:58
4845,3,438,13.02,2005-05-02 03:29:41
4846,2,599,12.89,2006-05-05 12:02:41
4847,2,658,6.94,2008-02-21 09:21:10
4848,1,889,9.03,2005-03-04 21:50:01
4849,3,749,13.32,2008-01-27 04:37:10
4850,1,762,18.9,2006-11-01 19:27:56
4851,1,924,9.7,2005-03-21 21:04:23
4852,1,619,10.63,2007-03-01 21:16:21
4853,2,293,5.71,2007-11-28 13:19:33
4854,1,878,5.28,2009-10-06 12:28:37
4855,1,35,6.68,2008-08-14 18:17:46
4856,3,829,8.47,2008-07-09 05:55:13
4857,1,583,8.1,2005-10-10 23:44:37
4858,3,285,18.83,2005-05-14 05:49:48
4859,1,411,19.14,2005-04-25 05:41:47
4860,2,345,5.05,2009-01-04 14:05:08
4861,2,238,18.15,2006-07-28 19:52:30
4862,3,643,19.83,2005-08-08 10:58:42
4863,1,701,6.93,2006-03-07 21:34:37
4864,3,308,14.64,2009-06-07 17:00:25
4865,2,591,7.02,2009-01-13 14:04:11
4866,3,61,8.81,2007-01-31 15:26:34
4867,3,189,13.98,2009-12-08 01:48:13
4868,1,816,19.63,2007-09-16 04:26:19
4869,1,969,9.91,2005-06-23 18:09:35
4870,2,715,11.56,2005-06-15 18:12:21
4871,3,413,6.68,2009-11-26 11:18:37
4872,3,667,13.14,2006-10-07 01:21:13
4873,3,275,6.1,2009-04-20 12:25:19
4874,2,737,7.27,2007-01-02 00:45:33
4875,1,183,14.24,2005-04-08 12:19:16
4876,3,288,17.31,2009-07-29 05:04:35
4877,3,729,6.92,2005-03-23 09:21:55
4878,2,953,7.97,2009-10-12 06:31:57
4879,2,609,12.41,2007-08-21 10:33:53
4880,1,102,6.52,2009-11-18 10:06:16
4881,1,151,17.52,2005-11-22 23:50:06
4882,3,324,16.12,2008-05-19 21:10:18
4883,2,433,7.31,2007-05-30 03:52:23
4884,2,339,18.93,2006-04-09 03:30:26
4885,3,629,7.06,2005-11-12 20:25:30
4886,3,823,8.93,2005-07-13 14:55:36
4887,1,132,18.22,2008-08-27 19:24:06
4888,2,478,5.26,2007-03-24 08:38:59
4889,2,24,9.75,2005-06-24 11:39:04
4890,1,56,9.07,2007-05-01 20:03:15
4891,1,604,18.05,2008-10-15 03:58:46
4892,1,627,6.18,2008-04-06 15:40:46
4893,1,871,12.83,2006-04-19 17:49:51
4894,3,358,7.47,2008-01-12 16:15:38
4895,1,875,19.41,2009-05-31 23:59:53
4896,1,1,8.31,2006-05-01 20:58:01
4897,3,645,13.96,2007-01-20 01:08:31
4898,2,961,9.2,2008-11-22 08:31:20
4899,2,961,17.65,2005-04-29 12:41:17
4900,2,395,17.07,2005-06-01 21:35:04
4901,3,615,10.89,2005-02-01 00:22:01
4902,2,315,15.73,2007-07-27 07:19:24
4903,3,287,8.56,2006-01-03 10:10:00
4904,2,6,12.01,2008-11-08 03:10:22
4905,1,471,15.14,2009-10-26 17:42:40
4906,1,685,19.17,2008-10-25 04:50:10
4907,3,180,12.68,2007-10-20 23:41:50
4908,1,279,12.64,2009-09-19 03:33:30
4909,3,209,14.68,2007-10-23 21:21:19
4910,3,269,15.21,2005-04-19 20:17:11
4911,3,275,17.69,2007-04-18 08:11:22
4912,3,395,16.13,2008-05-31 02:31:41
4913,2,198,18.54,2008-12-22 05:29:21
4914,3,509,15.3,2007-08-09 22:59:39
4915,1,874,12.73,2008-09-07 18:19:17
4916,3,815,12.14,2008-06-06 09:36:30
4917,1,770,5.51,2005-09-18 14:30:20
4918,2,733,11.79,2005-04-04 18:30:34
4919,3,992,5.17,2007-01-30 20:51:30
4920,1,245,15.79,2008-06-24 02:23:29
4921,3,618,10.11,2008-02-27 03:28:59
4922,2,277,9.27,2005-05-10 21:23:11
4923,3,448,8.27,2008-06-10 23:49:19
4924,2,689,11.17,2006-12-13 23:54:28
4925,1,798,16.1,2007-06-24 11:02:12
4926,3,111,6.81,2008-03-16 01:41:57
4927,1,624,17.63,2006-04-10 18:44:01
4928,1,131,9.76,2007-11-08 22:09:21
4929,3,749,13.96,2006-09-12 15:30:01
4930,1,670,17.36,2008-06-30 23:37:17
4931,3,697,8.49,2005-09-03 15:52:48
4932,1,981,13.69,2008-02-06 02:08:41
4933,3,576,5.97,2009-07-27 23:56:32
4934,2,56,14.26,2005-05-04 13:36:26
4935,2,913,5.38,2008-05-12 23:37:15
4936,3,93,17.15,2005-06-09 04:06:55
4937,2,800,8.16,2006-03-07 09:00:33
4938,2,703,12.7,2007-06-29 08:03:36
4939,2,256,9.93,2008-10-26 14:22:50
4940,2,45,13.97,2008-03-29 21:37:20
4941,1,998,14.6,2007-01-24 07:08:26
4942,1,529,11.09,2006-07-10 13:06:22
4943,3,839,6.94,2008-03-10 04:05:07
4944,3,476,5.07,2006-05-22 01:46:19
4945,1,25,15.26,2009-01-03 05:17:21
4946,1,362,14.26,2006-07-15 19:06:22
4947,3,90,7.13,2008-05-24 14:04:03
4948,3,594,13.28,2007-11-04 04:39:34
4949,3,616,19.34,2008-04-07 05:03:45
4950,2,425,11.91,2009-08-25 06:32:56
4951,2,669,13.56,2008-06-13 11:18:43
4952,1,603,16.95,2006-08-23 20:06:02
4953,2,25,10.15,2009-06-28 17:44:51
4954,1,924,17.61,2006-12-12 22:51:22
4955,1,786,11.54,2009-11-30 22:36:45
4956,2,36,5.85,2008-07-21 11:05:56
4957,1,762,11.83,2005-09-23 17:51:50
4958,2,474,10.74,2008-10-25 01:49:50
4959,2,391,7.42,2009-10-15 16:06:11
4960,3,748,11.96,2009-03-25 20:02:37
4961,3,667,14.45,2008-05-27 17:17:29
4962,2,822,9.23,2006-10-14 03:00:20
4963,2,114,17.7,2008-02-07 04:20:16
4964,1,404,19.88,2007-05-24 21:13:52
4965,3,774,16.36,2008-08-08 11:02:30
4966,2,33,14.36,2007-10-06 22:49:56
4967,2,834,16.68,2006-09-14 06:48:59
4968,3,49,18.31,2006-12-06 17:19:05
4969,2,876,13.36,2007-07-20 20:05:46
4970,1,364,11.39,2007-03-11 10:57:34
4971,2,919,15.62,2005-12-30 08:08:17
4972,3,772,15.97,2008-12-01 13:31:37
4973,2,776,15.46,2008-02-08 16:29:17
4974,3,974,18.05,2005-10-02 21:06:53
4975,3,228,19.61,2006-03-15 19:14:08
4976,1,674,16.23,2009-10-04 12:56:56
4977,1,429,11.77,2009-11-29 21:34:15
4978,3,405,16.25,2005-08-13 13:24:29
4979,3,994,17.58,2005-02-10 16:33:53
4980,3,262,6.15,2008-11-24 17:24:33
4981,1,144,14.56,2008-07-09 11:22:45
4982,2,261,6.84,2007-02-17 06:44:59
4983,2,896,17.95,2006-05-24 00:25:37
4984,3,496,12.2,2006-10-29 09:39:01
4985,1,920,13.85,2006-12-01 08:40:03
4986,3,135,17.28,2009-04-19 03:18:13
4987,1,348,16.77,2005-07-19 00:53:41
4988,2,671,12.47,2005-07-19 02:02:32
4989,2,85,10.21,2008-12-28 02:17:25
4990,1,361,10.91,2005-02-11 17:25:07
4991,2,741,10.49,2006-12-09 20:22:52
4992,2,431,5.89,2009-05-16 08:18:20
4993,2,10,9.51,2009-01-01 01:29:45
4994,1,243,13.68,2005-04-08 17:37:01
4995,3,285,16.11,2007-07-14 00:07:59
4996,3,546,10.74,2008-09-04 08:49:37
4997,3,430,16.32,2006-07-01 18:09:52
4998,2,196,18.32,2008-12-25 15:03:10
4999,2,990,9.78,2008-01-25 12:31:10
5000,1,142,15.76,2007-04-03 19:11:02
5001,3,451,18.57,2008-06-22 13:45:56
5002,3,559,12.15,2009-08-17 17:51:55
5003,1,406,18.02,2009-03-08 16:08:39
5004,2,428,17.97,2006-08-21 01:24:00
5005,2,472,14.82,2006-08-04 08:34:07
5006,3,3,14.56,2009-01-07 14:36:37
5007,3,109,8.42,2006-11-13 11:54:29
5008,1,402,14.33,2008-04-13 02:04:46
5009,1,481,14.3,2005-05-15 07:23:58
5010,3,402,11.02,2007-06-17 14:53:18
5011,2,704,15.49,2008-03-06 05:26:29
5012,1,244,18.4,2008-10-08 10:05:00
5013,1,43,12.21,2009-12-19 14:02:11
5014,3,296,10.97,2006-07-17 12:13:13
5015,2,239,10.99,2008-08-03 23:35:51
5016,2,117,15.41,2005-04-02 11:06:06
5017,2,140,18.19,2008-03-19 21:42:27
5018,2,670,15.41,2006-07-15 05:49:29
5019,2,336,5.02,2009-12-22 07:17:21
5020,2,235,5.39,2005-05-18 07:10:45
5021,3,120,16.1,2006-03-12 13:13:56
5022,1,437,6.42,2009-02-27 20:18:43
5023,1,684,11.87,2008-11-07 18:56:17
5024,3,401,6.44,2007-02-23 03:32:04
5025,3,997,16.4,2005-04-11 18:48:40
5026,2,956,10.05,2005-03-15 18:07:51
5027,3,218,5.65,2007-07-24 05:57:39
5028,1,796,13.57,2007-02-22 17:17:36
5029,1,520,7.96,2006-06-21 11:23:36
5030,3,683,19.05,2006-08-04 15:38:14
5031,1,680,17.61,2008-07-04 00:33:17
5032,2,352,19.44,2007-01-08 20:24:38
5033,1,284,19.56,2007-10-05 04:52:16
5034,3,171,18.59,2005-08-21 08:20:20
5035,1,417,11.94,2005-02-25 17:44:03
5036,2,114,5.24,2009-02-17 13:04:12
5037,1,945,16.89,2009-09-18 15:42:15
5038,3,977,18.83,2005-05-11 06:39:13
5039,2,655,8.95,2009-11-10 17:42:00
5040,3,350,18.31,2009-11-24 10:58:17
5041,3,725,13.24,2008-06-19 04:58:12
5042,1,797,19.12,2007-11-07 05:49:51
5043,1,551,10.86,2008-10-01 18:48:12
5044,2,749,6.22,2008-09-06 12:54:15
5045,2,520,8.65,2009-07-02 15:22:58
5046,2,504,13.06,2008-12-02 06:16:29
5047,1,96,17.22,2006-06-19 01:14:21
5048,3,487,13.29,2008-11-22 12:41:28
5049,1,430,12.64,2005-09-02 10:27:04
5050,2,496,9.49,2008-07-10 07:03:06
5051,3,340,13.49,2008-01-03 14:03:39
5052,2,532,16.24,2007-01-31 09:13:23
5053,2,523,8.72,2009-01-26 12:04:03
5054,3,268,17.46,2009-01-18 04:57:45
5055,1,743,16.52,2005-03-18 21:59:50
5056,2,941,13.98,2007-02-20 04:02:18
5057,2,533,11.41,2008-11-09 11:50:54
5058,3,626,15.21,2007-06-24 23:59:26
5059,3,132,5.7,2005-08-14 00:50:45
5060,2,773,13.52,2006-02-02 16:34:34
5061,3,701,9.64,2008-09-22 07:38:36
5062,1,439,10.5,2008-06-20 05:52:02
5063,2,64,8.82,2007-06-30 01:41:57
5064,2,778,12.06,2008-08-23 04:22:58
5065,1,127,14.27,2006-12-08 09:41:05
5066,1,946,9.34,2008-11-30 19:49:22
5067,3,488,13.85,2006-12-13 10:56:41
5068,2,214,14.29,2006-11-14 23:40:14
5069,1,203,8.59,2009-05-09 08:12:52
5070,3,513,8.34,2005-03-21 09:59:41
5071,2,523,10.58,2009-01-14 09:59:20
5072,3,480,15.12,2008-03-21 09:02:01
5073,2,922,8.45,2007-05-27 14:15:36
5074,1,705,9.94,2007-09-03 12:36:01
5075,3,506,13.82,2006-01-19 04:04:13
5076,2,946,6.83,2007-03-10 02:28:35
5077,2,992,17.12,2007-06-09 09:13:15
5078,3,430,11.78,2006-01-31 09:18:43
5079,3,182,6.58,2005-06-17 16:08:30
5080,2,894,10.38,2007-12-09 11:46:37
5081,2,392,8.0,2007-01-19 10:19:55
5082,1,626,14.68,2007-01-01 22:15:35
5083,1,730,13.59,2007-06-01 06:01:34
5084,3,183,9.91,2006-11-17 13:43:22
5085,1,335,12.19,2006-02-28 03:38:05
5086,1,844,5.88,2009-11-18 07:18:11
5087,1,922,12.46,2008-03-01 09:40:25
5088,3,817,16.84,2007-03-15 13:18:18
5089,3,921,13.38,2008-12-05 00:51:22
5090,1,991,7.71,2005-11-18 10:32:56
5091,2,842,7.52,2006-06-21 22:29:44
5092,1,936,6.07,2006-01-31 12:41:14
5093,3,520,18.08,2005-07-22 13:47:59
5094,1,152,7.43,2008-05-05 01:37:13
5095,1,306,5.53,2009-12-14 15:33:43
5096,3,756,15.01,2006-09-23 16:03:58
5097,1,34,17.66,2008-04-15 05:50:57
5098,1,327,16.02,2007-03-16 04:48:55
5099,2,965,15.24,2007-05-21 22:30:47
5100,3,677,14.15,2006-08-21 22:05:30
5101,1,75,19.9,2005-11-13 17:46:27
5102,1,19,9.58,2009-10-28 18:45:55
5103,3,656,6.05,2009-07-15 16:54:59
5104,1,905,15.33,2006-03-03 17:02:46
5105,3,61,17.97,2006-08-07 00:17:29
5106,1,230,9.96,2007-07-24 14:33:42
5107,1,523,12.2,2009-05-23 17:44:56
5108,2,905,15.96,2009-08-30 19:01:04
5109,2,543,6.78,2009-09-10 00:59:36
5110,3,574,14.46,2007-04-13 02:19:36
5111,3,974,10.24,2008-03-26 07:32:38
5112,3,767,5.82,2008-02-23 12:20:24
5113,2,78,6.56,2005-10-02 09:15:22
5114,2,631,19.84,2006-12-18 22:21:34
5115,1,692,18.06,2005-08-18 13:38:56
5116,2,473,12.3,2007-04-12 10:26:29
5117,2,996,6.68,2007-10-09 20:07:28
5118,1,34,15.95,2007-02-13 07:42:59
5119,2,374,7.01,2006-05-02 03:18:06
5120,2,655,12.15,2006-08-19 19:04:15
5121,1,243,5.86,2006-02-08 19:20:52
5122,3,248,19.41,2007-11-20 23:31:36
5123,3,890,17.39,2007-10-16 18:09:59
5124,2,5,19.15,2008-02-19 08:07:48
5125,3,327,11.47,2008-06-12 09:59:22
5126,3,901,12.38,2009-08-16 12:42:28
5127,2,541,17.72,2005-08-29 12:45:46
5128,3,309,11.58,2005-03-05 21:46:23
5129,3,915,7.03,2006-09-29 06:32:39
5130,2,969,7.87,2005-08-03 04:35:25
5131,1,480,18.51,2008-08-31 21:41:41
5132,2,319,11.27,2007-10-18 07:59:43
5133,1,58,5.19,2005-01-28 06:15:31
5134,2,933,18.72,2007-10-10 05:49:00
5135,3,495,16.95,2006-10-05 17:11:35
5136,2,365,8.53,2007-03-02 08:02:04
5137,1,477,10.86,2009-06-15 00:18:38
5138,3,562,13.64,2009-01-06 00:44:15
5139,2,884,10.21,2005-04-02 20:08:06
5140,3,645,6.3,2005-06-10 00:42:27
5141,3,919,11.05,2006-04-30 22:10:12
5142,1,28,19.95,2007-01-02 14:56:16
5143,1,197,12.05,2009-10-19 00:28:53
5144,1,73,5.82,2009-12-30 18:43:39
5145,3,226,8.09,2006-03-29 18:55:36
5146,1,88,18.29,2005-11-10 14:08:12
5147,2,154,12.44,2009-11-15 20:15:08
5148,1,712,10.32,2005-07-25 09:10:07
5149,1,583,8.48,2006-11-22 14:24:23
5150,1,707,5.76,2006-12-08 04:43:09
5151,3,976,15.16,2009-09-04 19:18:23
5152,3,444,18.73,2009-02-09 19:23:29
5153,2,988,9.98,2008-07-30 05:35:41
5154,2,458,19.95,2006-11-07 10:52:02
5155,3,506,7.06,2006-10-13 18:03:15
5156,1,41,19.13,2007-10-01 01:08:36
5157,1,527,10.86,2008-09-23 20:11:43
5158,1,772,9.65,2007-02-21 00:35:55
5159,1,622,10.35,2005-11-20 23:28:43
5160,2,696,13.94,2005-08-18 13:52:26
5161,1,365,10.84,2006-01-09 05:00:32
5162,2,427,9.03,2009-09-07 09:23:24
5163,2,819,16.07,2005-08-21 23:56:12
5164,2,428,15.25,2009-06-20 14:11:04
5165,3,983,19.77,2009-08-23 09:50:11
5166,1,58,17.31,2008-12-02 13:17:27
5167,1,193,13.27,2007-12-26 14:45:06
5168,2,377,15.91,2005-09-11 11:31:27
5169,2,646,10.94,2008-03-02 23:17:35
5170,3,311,10.86,2006-07-18 00:14:42
5171,3,544,16.01,2008-05-06 00:18:56
5172,2,988,16.21,2005-12-12 07:08:28
5173,1,174,11.21,2005-02-11 04:48:48
5174,1,166,19.32,2009-09-23 12:38:40
5175,2,612,18.17,2008-02-03 01:08:41
5176,1,974,7.16,2007-05-25 13:59:43
5177,2,980,16.27,2009-09-01 22:43:00
5178,2,900,16.38,2007-07-29 06:51:44
5179,2,475,7.36,2006-09-07 18:32:24
5180,2,754,13.56,2009-04-29 14:32:31
5181,1,739,19.74,2005-12-25 00:58:10
5182,2,103,19.06,2009-04-10 15:27:35
5183,1,248,7.03,2005-12-18 15:30:36
5184,1,977,7.03,2006-07-18 21:32:57
5185,3,794,15.76,2009-03-20 20:23:40
5186,1,651,11.83,2008-04-11 16:23:54
5187,2,869,18.97,2008-11-19 09:38:25
5188,3,11,17.23,2005-06-30 18:09:17
5189,2,550,14.69,2007-09-27 23:15:12
5190,3,735,14.99,2007-11-24 14:36:25
5191,2,798,7.56,2005-07-26 11:43:17
5192,1,326,13.76,2009-06-11 07:32:08
5193,1,317,19.75,2006-12-06 10:29:26
5194,3,111,12.58,2008-08-28 22:13:29
5195,2,238,19.25,2006-08-30 04:35:11
5196,1,763,16.99,2008-04-29 12:22:43
5197,2,604,11.5,2005-02-21 11:31:52
5198,1,203,8.68,2006-12-05 08:48:48
5199,3,300,16.37,2005-11-22 04:34:34
5200,1,362,16.5,2007-07-23 21:51:47
5201,2,430,6.01,2006-04-12 14:24:36
5202,2,587,7.95,2009-03-11 01:55:55
5203,1,796,9.95,2008-02-10 16:46:12
5204,1,604,8.57,2005-06-16 19:33:49
5205,3,837,18.02,2009-02-03 19:35:14
5206,3,159,11.12,2006-11-07 16:48:02
5207,3,339,12.23,2009-05-26 11:17:32
5208,3,452,19.13,2008-01-12 01:49:51
5209,1,625,7.56,2007-03-08 14:06:59
5210,3,876,10.33,2007-12-09 17:19:27
5211,3,646,17.81,2007-04-08 17:13:23
5212,3,141,8.17,2009-05-02 20:07:50
5213,3,448,10.8,2006-04-28 13:06:03
5214,1,385,10.89,2007-03-26 13:27:04
5215,2,662,13.76,2008-02-11 14:45:28
5216,2,555,15.81,2009-07-30 11:56:47
5217,3,243,6.37,2006-10-28 10:07:25
5218,1,628,10.19,2006-03-05 13:23:23
5219,3,383,12.11,2008-06-19 02:26:45
5220,2,781,15.52,2006-09-05 19:33:06
5221,2,271,16.86,2008-04-29 12:09:43
5222,1,501,18.19,2007-04-22 00:35:34
5223,3,542,17.87,2006-03-30 02:59:47
5224,1,225,6.05,2005-10-01 14:02:02
5225,2,916,8.17,2007-06-04 14:43:34
5226,3,992,13.6,2007-06-19 18:17:49
5227,1,79,9.95,2007-08-08 03:07:28
5228,1,486,18.41,2007-11-06 02:30:19
5229,1,972,9.86,2005-05-18 21:03:58
5230,3,530,10.11,2009-05-28 05:42:34
5231,3,413,9.13,2008-05-29 12:17:05
5232,1,238,8.21,2005-06-08 01:19:57
5233,2,519,11.3,2007-01-30 16:57:54
5234,1,592,14.42,2009-09-01 18:56:44
5235,1,464,11.2,2006-06-19 14:29:39
5236,3,623,16.41,2006-08-06 15:13:30
5237,3,596,9.11,2006-04-29 22:33:26
5238,1,208,5.17,2006-01-17 10:53:22
5239,1,324,10.93,2006-03-10 03:56:54
5240,1,818,11.73,2008-08-27 15:59:15
5241,3,65,8.8,2006-01-21 17:02:12
5242,1,817,16.36,2006-02-04 16:58:50
5243,1,3,18.11,2007-08-12 01:14:41
5244,1,377,16.83,2008-05-27 01:28:18
5245,3,756,17.49,2008-09-07 15:02:26
5246,3,911,11.66,2006-06-19 20:16:43
5247,3,712,9.02,2007-04-14 10:34:56
5248,2,102,13.96,2006-07-22 02:30:50
5249,3,320,16.88,2008-12-05 22:06:34
5250,3,388,14.93,2007-11-24 15:34:08
5251,1,4,15.23,2008-04-29 00:01:01
5252,2,589,14.23,2008-05-05 23:25:19
5253,1,510,6.79,2007-07-16 18:22:28
5254,3,17,5.16,2007-01-18 18:58:17
5255,2,402,13.89,2005-04-01 14:22:25
5256,1,564,9.03,2008-08-25 23:47:25
5257,1,888,6.01,2008-02-18 22:16:00
5258,2,486,14.26,2006-07-22 17:49:57
5259,3,95,6.04,2007-07-30 00:48:09
5260,2,861,14.7,2005-02-06 11:28:49
5261,1,405,14.43,2006-05-23 09:32:19
5262,3,156,17.15,2008-11-10 14:26:47
5263,2,258,11.9,2008-04-23 13:37:55
5264,1,246,19.09,2008-03-19 15:02:11
5265,2,639,6.29,2008-03-06 05:39:52
5266,3,535,17.99,2005-05-14 01:41:17
5267,2,878,11.03,2007-12-02 01:22:53
5268,3,690,13.2,2009-10-31 15:50:49
5269,2,857,11.66,2006-12-06 10:14:00
5270,2,725,9.69,2005-10-23 10:13:08
5271,3,47,8.1,2005-02-26 08:04:08
5272,2,348,10.88,2007-10-18 15:03:19
5273,1,741,14.94,2008-11-18 23:09:44
5274,3,399,14.32,2009-05-07 17:38:26
5275,2,222,12.01,2008-01-12 10:25:11
5276,1,18,13.31,2008-11-09 08:06:01
5277,2,561,5.55,2007-08-14 04:29:30
5278,1,399,11.99,2006-03-21 15:25:46
5279,2,632,12.9,2009-01-17 16:51:53
5280,1,320,16.14,2006-04-08 08:56:27
5281,3,266,18.73,2008-06-09 20:10:32
5282,1,663,14.3,2009-05-03 21:36:52
5283,3,94,9.24,2007-08-03 12:48:02
5284,3,783,18.85,2009-11-29 01:26:58
5285,1,985,8.34,2008-08-30 06:31:11
5286,1,317,11.97,2008-09-11 02:18:04
5287,3,469,14.78,2009-03-25 23:41:49
5288,3,598,8.78,2006-03-21 08:35:20
5289,3,816,9.14,2009-12-27 21:28:05
5290,1,935,8.25,2008-10-10 10:19:33
5291,1,823,14.21,2009-07-12 12:33:21
5292,1,194,9.25,2007-06-26 18:31:38
5293,3,981,8.21,2009-09-01 04:42:51
5294,3,115,10.51,2007-02-10 21:41:52
5295,1,651,6.23,2009-04-30 04:10:58
5296,3,167,18.8,2007-03-14 10:39:37
5297,2,116,11.84,2008-01-26 11:50:23
5298,2,414,6.17,2006-11-20 10:37:41
5299,1,694,7.06,2007-06-04 23:35:53
5300,2,360,14.28,2008-03-21 14:35:04
5301,3,113,6.24,2008-04-25 17:30:07
5302,2,869,16.03,2005-04-25 12:16:54
5303,2,732,19.19,2008-02-26 22:25:01
5304,2,137,10.4,2005-10-11 01:16:34
5305,1,6,16.17,2008-10-18 18:08:25
5306,2,94,9.54,2008-06-24 17:22:50
5307,1,758,8.55,2009-01-14 20:47:15
5308,2,807,14.93,2005-01-16 05:59:11
5309,1,822,17.14,2006-06-01 07:16:05
5310,2,378,6.09,2009-11-12 14:52:13
5311,3,708,8.11,2006-02-17 18:12:48
5312,3,311,17.58,2008-05-07 16:58:48
5313,1,607,10.07,2005-11-26 11:50:49
5314,2,283,5.39,2009-06-30 21:55:43
5315,3,7,17.67,2006-08-11 05:52:54
5316,3,144,15.44,2006-09-12 23:39:26
5317,3,305,13.49,2008-10-06 05:38:03
5318,2,649,8.2,2006-12-01 01:04:54
5319,3,936,13.36,2008-11-09 04:31:39
5320,3,556,13.57,2005-08-20 05:14:49
5321,2,955,16.84,2007-11-14 15:40:29
5322,2,727,8.03,2007-10-22 05:10:32
5323,1,352,11.06,2008-12-29 06:40:43
5324,3,925,17.53,2009-01-19 04:10:24
5325,1,463,11.57,2006-12-19 18:42:37
5326,3,81,8.34,2007-03-10 23:57:24
5327,3,808,18.15,2006-11-18 11:54:29
5328,2,187,10.33,2005-07-17 03:58:12
5329,1,902,17.43,2005-04-15 00:24:15
5330,1,38,7.28,2006-05-02 14:02:13
5331,1,545,9.54,2006-06-20 23:37:58
5332,2,11,14.45,2005-09-20 01:39:29
5333,3,315,7.2,2009-05-29 15:26:12
5334,2,172,13.34,2006-02-09 19:33:16
5335,3,838,5.57,2009-05-17 00:51:23
5336,3,244,18.6,2005-01-05 14:42:05
5337,2,608,15.2,2007-08-13 03:13:21
5338,3,706,12.88,2007-07-12 22:16:42
5339,2,461,8.59,2007-02-19 07:54:18
5340,3,346,19.31,2008-08-07 11:39:19
5341,3,790,12.36,2006-03-19 02:33:45
5342,3,559,17.22,2006-12-29 00:34:06
5343,3,730,15.72,2009-03-04 01:19:12
5344,2,101,11.93,2005-06-05 14:51:33
5345,3,866,11.39,2007-12-16 13:29:51
5346,2,901,7.37,2006-01-16 03:21:21
5347,2,52,19.51,2008-04-26 09:08:17
5348,1,458,10.86,2007-11-28 08:09:33
5349,1,396,18.21,2005-07-07 18:13:46
5350,1,579,10.7,2007-08-21 21:40:05
5351,3,797,7.99,2008-09-20 15:00:16
5352,3,450,15.14,2008-08-22 06:56:48
5353,2,796,11.62,2007-07-11 20:23:02
5354,2,248,5.61,2006-08-22 12:20:07
5355,1,383,6.75,2009-03-04 14:12:54
5356,1,390,5.16,2009-10-05 16:55:39
5357,1,874,6.4,2006-06-11 15:58:09
5358,1,951,15.87,2008-07-10 11:07:35
5359,3,531,5.8,2008-07-26 17:05:17
5360,3,383,19.01,2005-04-20 16:02:41
5361,3,231,6.39,2006-10-15 06:13:40
5362,3,147,14.46,2005-06-17 00:05:12
5363,2,646,13.04,2008-08-19 18:23:12
5364,2,707,6.28,2005-10-04 02:57:29
5365,2,446,12.03,2005-01-04 13:26:05
5366,2,356,14.09,2005-02-20 17:36:16
5367,2,424,6.16,2009-07-15 05:05:55
5368,1,384,7.43,2009-10-18 05:13:42
5369,2,69,15.8,2006-05-31 09:44:53
5370,3,249,10.85,2008-04-23 03:30:28
5371,2,204,11.04,2008-05-06 18:26:56
5372,1,305,17.09,2006-04-29 07:44:57
5373,2,283,19.12,2009-11-03 18:08:20
5374,2,117,11.87,2007-08-29 13:53:31
5375,1,54,9.07,2005-10-21 08:27:23
5376,3,706,10.61,2005-07-12 21:04:52
5377,2,33,17.21,2007-05-10 11:58:04
5378,3,514,19.76,2007-12-28 23:29:29
5379,2,103,6.33,2007-08-01 13:10:41
5380,1,621,16.17,2007-02-25 08:25:33
5381,2,226,6.04,2009-01-25 00:55:22
5382,2,529,9.9,2005-10-28 03:13:50
5383,1,95,6.31,2009-05-18 12:38:53
5384,3,193,5.13,2007-08-04 22:55:32
5385,2,676,5.35,2005-11-29 04:09:25
5386,2,122,11.33,2006-05-20 04:03:10
5387,1,479,19.93,2006-04-20 02:22:44
5388,1,47,10.04,2005-10-04 22:38:23
5389,3,840,9.2,2008-05-21 09:42:17
5390,1,871,16.45,2007-06-09 10:40:34
5391,2,45,9.56,2006-07-09 17:30:43
5392,1,118,7.68,2005-01-18 22:00:37
5393,3,675,18.98,2008-02-29 23:07:21
5394,1,238,11.38,2008-08-11 03:59:41
5395,2,890,12.95,2007-08-29 20:08:53
5396,3,595,12.38,2009-07-07 19:28:31
5397,3,570,18.34,2006-02-23 22:44:33
5398,1,547,9.07,2007-09-22 07:21:04
5399,3,835,14.66,2006-06-22 07:21:47
5400,3,813,5.31,2005-05-02 23:30:09
5401,1,992,15.32,2006-12-06 05:59:33
5402,2,318,13.65,2008-12-17 21:24:21
5403,2,194,19.46,2008-12-02 02:32:34
5404,1,922,16.7,2008-12-21 04:13:24
5405,1,676,19.28,2006-06-03 02:43:19
5406,1,51,11.77,2005-12-30 02:05:32
5407,3,301,16.32,2008-07-10 01:40:49
5408,1,640,9.04,2006-12-22 08:12:29
5409,2,375,19.83,2005-07-29 02:55:25
5410,2,454,15.22,2005-01-26 21:57:26
5411,1,909,5.78,2006-05-04 20:47:03
5412,3,383,12.23,2008-12-01 02:18:24
5413,2,333,12.13,2005-09-19 02:50:43
5414,3,29,16.69,2008-01-19 23:31:02
5415,2,502,11.09,2007-06-28 01:46:32
